id,Source,created_at,retweeted_status.created_at,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.friends_count,retweeted_status.user.followers_count,user.screen_name,user.id,user.friends_count,user.followers_count,retweeted_status.retweet_count,retweeted_status.text,Time Difference,Weight,size,Target
795983797128986625,7.959829639093576e+17,13:38:20,13:35:01,jimmykimmel,26053643.0,488,8135774,theveezkneez8,7.00821E+17,198,213,101,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:19.000000000,43.41708543,1.075757576,795983797128986625
795983803680456705,7.959829639093576e+17,13:38:22,13:35:01,jimmykimmel,26053643.0,488,8135774,KevinGFox,313675516,1286,8480,103,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:21.000000000,42.98507463,6.594090202,795983803680456705
795983814124249088,7.959829639093576e+17,13:38:24,13:35:01,jimmykimmel,26053643.0,488,8135773,diablos20cn,284603087,450,126,104,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:23.000000000,42.56157635,0.28,795983814124249088
795983814438883332,7.959829639093576e+17,13:38:24,13:35:01,jimmykimmel,26053643.0,488,8135773,supernovox,246412548,371,47,104,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:23.000000000,42.56157635,0.126684636,795983814438883332
795983834911305728,7.959829639093576e+17,13:38:29,13:35:01,jimmykimmel,26053643.0,488,8135775,Juriasu488,3023028018,470,58,106,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:28.000000000,41.53846154,0.123404255,795983834911305728
795983836643553280,7.959829639093576e+17,13:38:29,13:35:01,jimmykimmel,26053643.0,488,8135775,krisvenne,876381,243,505,107,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:28.000000000,41.53846154,2.0781893,795983836643553280
795983838275051522,7.959829639093576e+17,13:38:30,13:35:01,jimmykimmel,26053643.0,488,8135775,MyCooL03,1703201922,965,760,108,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:29.000000000,41.33971292,0.787564767,795983838275051522
795983846277783552,7.959829639093576e+17,13:38:32,13:35:01,jimmykimmel,26053643.0,488,8135775,BrianneFlanagan,1058350662,130,23,109,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:31.000000000,40.9478673,0.176923077,795983846277783552
795983854670528512,7.959829639093576e+17,13:38:34,13:35:01,jimmykimmel,26053643.0,488,8135763,samueldjesus_22,117234075,371,979,110,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:33.000000000,40.56338028,2.638814016,795983854670528512
795983862300020737,7.959829639093576e+17,13:38:36,13:35:01,jimmykimmel,26053643.0,488,8135773,ismaellgarcia,28718585,1712,1187,111,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:35.000000000,40.18604651,0.693341121,795983862300020737
795983864187539456,7.959829639093576e+17,13:38:36,13:35:01,jimmykimmel,26053643.0,488,8135773,_tjhanlon,4822019044,429,175,112,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:35.000000000,40.18604651,0.407925408,795983864187539456
795983875755347968,7.959829639093576e+17,13:38:39,13:35:01,jimmykimmel,26053643.0,488,8135772,ViralWeather,368673187,905,196,113,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:38.000000000,39.63302752,0.216574586,795983875755347968
795983878490116096,7.959829639093576e+17,13:38:39,13:35:01,jimmykimmel,26053643.0,488,8135772,_nicolastewart,1057583425,662,585,114,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:38.000000000,39.63302752,0.883685801,795983878490116096
795983887310557186,7.959829639093576e+17,13:38:42,13:35:01,jimmykimmel,26053643.0,488,8135761,TheRealTTownTim,87340597,1959,1324,116,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:41.000000000,39.09502262,0.675855028,795983887310557186
795983891073028097,7.959829639093576e+17,13:38:42,13:35:01,jimmykimmel,26053643.0,488,8135772,amberahoy,2981541357,121,76,117,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:41.000000000,39.09502262,0.628099174,795983891073028097
795983891177803776,7.959829639093576e+17,13:38:42,13:35:01,jimmykimmel,26053643.0,488,8135772,PeterRandall,24528898,757,336,117,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:41.000000000,39.09502262,0.443857332,795983891177803776
795983919602659328,7.959829639093576e+17,13:38:49,13:35:01,jimmykimmel,26053643.0,488,8135771,helis94,187951994,1558,486,119,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:48.000000000,37.89473684,0.311938383,795983919602659328
795983931472482304,7.959829639093576e+17,13:38:52,13:35:01,jimmykimmel,26053643.0,488,8135771,brynolds,39624347,183,62,121,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:51.000000000,37.4025974,0.338797814,795983931472482304
795983938074345473,7.959829639093576e+17,13:38:54,13:35:01,jimmykimmel,26053643.0,488,8135771,leaksnudes,3864314052,286,62,122,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:53.000000000,37.08154506,0.216783217,795983938074345473
795983964884365314,7.959829639093576e+17,13:39:00,13:35:01,jimmykimmel,26053643.0,488,8135774,nyashanekutenda,599106440,1693,1993,124,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:03:59.000000000,36.15062762,1.177200236,795983964884365314
795983966989942784,7.959829639093576e+17,13:39:01,13:35:01,jimmykimmel,26053643.0,488,8135774,kittykaresless,2178824387,986,3056,125,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:00.000000000,36,3.099391481,795983966989942784
795983968931868672,7.959829639093576e+17,13:39:01,13:35:01,jimmykimmel,26053643.0,488,8135774,meekmills35,41131494,538,215,126,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:00.000000000,36,0.399628253,795983968931868672
795983970295025664,7.959829639093576e+17,13:39:01,13:35:01,jimmykimmel,26053643.0,488,8135774,OSUBlakester,292893270,751,93,127,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:00.000000000,36,0.123834887,795983970295025664
795983974292041728,7.959829639093576e+17,13:39:02,13:35:01,jimmykimmel,26053643.0,488,8135763,ilovethisnigga,3224436444,510,452,128,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:01.000000000,35.85062241,0.88627451,795983974292041728
795983974418018304,7.959829639093576e+17,13:39:02,13:35:01,jimmykimmel,26053643.0,488,8135774,AfeeraC,423156406,145,41,128,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:01.000000000,35.85062241,0.282758621,795983974418018304
795983981896470530,7.959829639093576e+17,13:39:04,13:35:01,jimmykimmel,26053643.0,488,8135774,chicagomegan,37693721,290,219,131,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:03.000000000,35.55555556,0.755172414,795983981896470530
795983983087669248,7.959829639093576e+17,13:39:04,13:35:01,jimmykimmel,26053643.0,488,8135774,bitchyologist,7.30873E+17,1355,174,132,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:03.000000000,35.55555556,0.128413284,795983983087669248
795983983502888960,7.959829639093576e+17,13:39:04,13:35:01,jimmykimmel,26053643.0,488,8135774,Wolfkraven,117301430,177,99,133,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:03.000000000,35.55555556,0.559322034,795983983502888960
795983987072270336,7.959829639093576e+17,13:39:05,13:35:01,jimmykimmel,26053643.0,488,8135774,90003oscar,7.89265E+17,242,26,134,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:04.000000000,35.40983607,0.107438017,795983987072270336
795983987328118784,7.959829639093576e+17,13:39:05,13:35:01,jimmykimmel,26053643.0,488,8135774,verina9,31527373,216,368,134,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:04.000000000,35.40983607,1.703703704,795983987328118784
795983989253214208,7.959829639093576e+17,13:39:06,13:35:01,jimmykimmel,26053643.0,488,8135775,CBemke,274249341,74,18,136,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:05.000000000,35.26530612,0.243243243,795983989253214208
795983991467888640,7.959829639093576e+17,13:39:06,13:35:01,jimmykimmel,26053643.0,488,8135775,enswal,280124143,390,111,137,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:05.000000000,35.26530612,0.284615385,795983991467888640
795983995892662273,7.959829639093576e+17,13:39:07,13:35:01,jimmykimmel,26053643.0,488,8135764,MConfleek,106654269,325,1628,138,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:06.000000000,35.12195122,5.009230769,795983995892662273
795983997843238912,7.959829639093576e+17,13:39:08,13:35:01,jimmykimmel,26053643.0,488,8135775,Jmaine46,330243005,1025,396,139,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:07.000000000,34.97975709,0.386341463,795983997843238912
795983998048681984,7.959829639093576e+17,13:39:08,13:35:01,jimmykimmel,26053643.0,488,8135775,LouBoutinLov3r,463027671,191,180,140,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:07.000000000,34.97975709,0.942408377,795983998048681984
795984000695332864,7.959829639093576e+17,13:39:09,13:35:01,jimmykimmel,26053643.0,488,8135774,tani__128,3103360065,101,98,141,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:08.000000000,34.83870968,0.97029703,795984000695332864
795984019154341888,7.959829639093576e+17,13:39:13,13:35:01,jimmykimmel,26053643.0,488,8135763,danwithatwist,20950910,1680,819,142,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:12.000000000,34.28571429,0.4875,795984019154341888
795984032253231108,7.959829639093576e+17,13:39:16,13:35:01,jimmykimmel,26053643.0,488,8135764,papiwilber,4634872899,441,565,143,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:15.000000000,33.88235294,1.281179138,795984032253231108
795984035663253504,7.959829639093576e+17,13:39:17,13:35:01,jimmykimmel,26053643.0,488,8135764,Klaine8468,7.57685E+17,524,169,144,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:16.000000000,33.75,0.322519084,795984035663253504
795984039932993537,7.959829639093576e+17,13:39:18,13:35:01,jimmykimmel,26053643.0,488,8135764,Price1113,2580875586,325,131,145,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:17.000000000,33.61867704,0.403076923,795984039932993537
795984041782681600,7.959829639093576e+17,13:39:18,13:35:01,jimmykimmel,26053643.0,488,8135764,olympeGouges_,7.9393E+17,184,19,146,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:17.000000000,33.61867704,0.10326087,795984041782681600
795984043632369664,7.959829639093576e+17,13:39:19,13:35:01,jimmykimmel,26053643.0,488,8135764,Emirati_Sheikha,59757778,2061,15516,147,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:18.000000000,33.48837209,7.528384279,795984043632369664
795984044207042561,7.959829639093576e+17,13:39:19,13:35:01,jimmykimmel,26053643.0,488,8135764,Sasha51950016,4047312622,3762,1819,148,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:18.000000000,33.48837209,0.483519405,795984044207042561
795984045322735616,7.959829639093576e+17,13:39:19,13:35:01,jimmykimmel,26053643.0,488,8135764,1hotyogamama,700144038,208,54,149,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:18.000000000,33.48837209,0.259615385,795984045322735616
795984061206560768,7.959829639093576e+17,13:39:23,13:35:01,jimmykimmel,26053643.0,488,8135763,eleanor_watts27,446945572,458,727,150,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:22.000000000,32.97709924,1.587336245,795984061206560768
795984132580999168,7.959829639093576e+17,13:39:40,13:35:01,jimmykimmel,26053643.0,488,8135762,_mikestyle_,306220247,304,71,151,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:39.000000000,30.96774194,0.233552632,795984132580999168
795984154383056896,7.959829639093576e+17,13:39:45,13:35:01,jimmykimmel,26053643.0,488,8135764,OmaarSyed,621254053,556,453,152,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:44.000000000,30.42253521,0.814748201,795984154383056896
795984167615991812,7.959829639093576e+17,13:39:48,13:35:01,jimmykimmel,26053643.0,488,8135764,tristeenaboccio,1834011878,1449,357,155,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:47.000000000,30.10452962,0.246376812,795984167615991812
795984177531383808,7.959829639093576e+17,13:39:51,13:35:01,jimmykimmel,26053643.0,488,8135764,MarieVilla29,164062964,595,276,156,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:50.000000000,29.79310345,0.463865546,795984177531383808
795984181830492161,7.959829639093576e+17,13:39:52,13:35:01,jimmykimmel,26053643.0,488,8135764,TrentJanezich,584381325,259,214,157,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:51.000000000,29.69072165,0.826254826,795984181830492161
795984207248035840,7.959829639093576e+17,13:39:58,13:35:01,jimmykimmel,26053643.0,488,8135765,Girl__III,89364475,1076,992,158,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:57.000000000,29.09090909,0.921933086,795984207248035840
795984213354938368,7.959829639093576e+17,13:39:59,13:35:01,jimmykimmel,26053643.0,488,8135765,JakeScu11y,292537980,414,505,159,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:04:58.000000000,28.99328859,1.219806763,795984213354938368
795984226147504129,7.959829639093576e+17,13:40:02,13:35:01,jimmykimmel,26053643.0,488,8135766,JD_Bolt,191299953,671,386,160,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:01.000000000,28.70431894,0.575260805,795984226147504129
795984238499758085,7.959829639093576e+17,13:40:05,13:35:01,jimmykimmel,26053643.0,488,8135766,jasonbmerrill,22131945,623,259,161,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:04.000000000,28.42105263,0.415730337,795984238499758085
795984247806783488,7.959829639093576e+17,13:40:08,13:35:01,jimmykimmel,26053643.0,488,8135760,parthvi09,7.40154E+17,201,22,162,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:07.000000000,28.14332248,0.109452736,795984247806783488
795984271370493952,7.959829639093576e+17,13:40:13,13:35:01,jimmykimmel,26053643.0,488,8135767,levelsoundz,20897174,1608,619,163,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:12.000000000,27.69230769,0.384950249,795984271370493952
795984292178489344,7.959829639093576e+17,13:40:18,13:35:01,jimmykimmel,26053643.0,488,8135767,RaulieGonzo,347927563,1098,559,164,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:17.000000000,27.2555205,0.509107468,795984292178489344
795984306610937856,7.959829639093576e+17,13:40:22,13:35:01,jimmykimmel,26053643.0,488,8135761,desireestites,22236427,474,297,165,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:21.000000000,26.91588785,0.626582278,795984306610937856
795984307948896256,7.959829639093576e+17,13:40:22,13:35:01,jimmykimmel,26053643.0,488,8135761,LuoBinRobin,460271588,185,35,166,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:21.000000000,26.91588785,0.189189189,795984307948896256
795984312759881728,7.959829639093576e+17,13:40:23,13:35:01,jimmykimmel,26053643.0,488,8135767,JacqueButch,286042655,154,62,167,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:22.000000000,26.83229814,0.402597403,795984312759881728
795984318564691968,7.959829639093576e+17,13:40:24,13:35:01,jimmykimmel,26053643.0,488,8135761,bluezazoo,7.77526E+17,161,28,169,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:23.000000000,26.74922601,0.173913043,795984318564691968
795984320641036288,7.959829639093576e+17,13:40:25,13:35:01,jimmykimmel,26053643.0,488,8135767,PeterJCork,363943087,819,811,170,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 00:05:24.000000000,26.66666667,0.99023199,795984320641036288
