Time Difference,user.screen_name,Column1
0 days 04:38:09.000000000,tejano611,1
0 days 01:39:56.000000000,Tekcoptoh,1
0 days 03:21:54.000000000,tekeih,1
0 days 00:32:53.000000000,Tennessee4Trump,1
0 days 00:01:04.000000000,TeobaldoDragna,1
0 days 01:25:34.000000000,Terblans,1
0 days 05:11:40.000000000,tereasajackson,1
0 days 00:37:51.000000000,TeresaRomary,1
0 days 00:45:40.000000000,TeresaWhitley17,1
0 days 02:13:35.000000000,teresitadussart,1
0 days 00:28:29.000000000,TerjeGronlie,1
0 days 01:45:04.000000000,TerminatorBarbi,1
0 days 00:18:49.000000000,Terpsfan96,1
0 days 02:20:24.000000000,terramia93,1
0 days 01:30:38.000000000,terrboz,1
0 days 01:31:16.000000000,terresabieber,1
0 days 03:07:36.000000000,terri_cooney,1
0 days 00:45:52.000000000,Terri4297,1
0 days 00:32:52.000000000,terriertot,1
0 days 01:14:51.000000000,TerriMks,1
0 days 03:04:19.000000000,terrimore1,1
0 days 00:04:37.000000000,TerriNoble1,1
0 days 00:37:34.000000000,TerrorCreepyT,1
0 days 02:24:53.000000000,Terry758,1
0 days 03:50:44.000000000,TerryBa71534460,1
0 days 00:53:12.000000000,terrybailey568,1
0 days 01:42:59.000000000,Terrye_,1
0 days 03:31:38.000000000,TerryLynnRich2,1
0 days 00:34:57.000000000,terrymendozer,1
0 days 02:35:45.000000000,TerryMPope,1
0 days 00:33:08.000000000,TerryQ1102,1
0 days 00:33:44.000000000,terryrea56,1
0 days 00:50:44.000000000,tess_mc_kay,1
0 days 02:06:59.000000000,tessamaymarr,1
0 days 00:24:45.000000000,Tessamktoo,1
0 days 00:25:30.000000000,Tesszeeee,1
0 days 02:07:51.000000000,Test42252529,1
0 days 02:44:04.000000000,TestaJonah,1
0 days 00:06:20.000000000,tetroy64,1
0 days 01:50:08.000000000,Teunoever,1
0 days 01:33:23.000000000,teutabarjami,1
0 days 02:18:47.000000000,texansheather,1
0 days 03:45:01.000000000,TexansKid,1
0 days 01:32:28.000000000,Texas_Harley_Ri,1
0 days 01:33:26.000000000,texasaunt,1
0 days 00:39:56.000000000,Texashemi,1
0 days 01:05:25.000000000,TexasLabrador,1
0 days 01:36:46.000000000,texasnproud,1
0 days 03:55:07.000000000,texassevy,1
0 days 02:11:32.000000000,Texastiger89,1
0 days 00:56:45.000000000,Texastrue11,1
0 days 00:21:54.000000000,TexCIS,1
0 days 04:12:27.000000000,TexDoHu,1
0 days 01:20:45.000000000,Texliny,1
0 days 03:43:45.000000000,tfjimin,1
0 days 02:34:50.000000000,tgabb15,1
0 days 04:02:08.000000000,TGarciaG7,1
0 days 00:40:51.000000000,tgarro01,1
0 days 00:14:18.000000000,tgodbold47,1
0 days 00:00:53.000000000,TGPickern,1
0 days 00:00:35.000000000,thalls37,1
0 days 02:36:52.000000000,thalsey51,1
0 days 00:29:43.000000000,thart_toni,1
0 days 03:25:15.000000000,Thatboymemphis,1
0 days 05:34:18.000000000,ThatChickZaira,1
0 days 02:55:21.000000000,ThatDean_Guy,1
0 days 02:01:35.000000000,ThatGinaMarie,1
0 days 06:41:20.000000000,THATKID_DMONEY,1
0 days 00:42:04.000000000,thatkid_willy,1
0 days 01:22:42.000000000,thatmadcow,1
0 days 00:00:44.000000000,thatmexikan,1
0 days 00:13:39.000000000,ThatPat1,1
0 days 00:06:56.000000000,thatresolves,1
0 days 02:11:06.000000000,ThatRoKaDude,1
0 days 04:41:47.000000000,Thats_jackieeee,1
0 days 01:59:24.000000000,Thatshow_ED,1
0 days 04:43:52.000000000,thatsindi,1
0 days 01:57:19.000000000,thatso_RAEven,1
0 days 02:17:21.000000000,The__Gallagher,1
0 days 00:33:25.000000000,The_Adam_Miller,1
0 days 02:14:14.000000000,The_Crusader82,1
0 days 02:00:08.000000000,The_Derbs,1
0 days 03:10:29.000000000,The_Dr_Caveman,1
0 days 01:37:00.000000000,the_germ4n,1
0 days 00:32:03.000000000,THE_GRAYF0X,1
0 days 02:48:37.000000000,THE_GregNall,1
0 days 00:37:02.000000000,The_Hammer73,1
0 days 02:34:27.000000000,The_Jack_Hill,1
0 days 01:30:56.000000000,The_King,1
0 days 02:53:58.000000000,THE_NKristinus,1
0 days 00:43:51.000000000,the_other_kimk,1
0 days 01:36:00.000000000,The_PhilMadison,1
0 days 03:08:32.000000000,The_Proteus7,1
0 days 01:12:10.000000000,The_RAVE_Review,1
0 days 00:38:32.000000000,The_Real_MRT,1
0 days 02:46:39.000000000,The_RyanMorris,1
0 days 01:22:24.000000000,The_Senat0r,1
0 days 02:48:27.000000000,The_Super_Sid,1
0 days 00:26:45.000000000,the3trujillos,1
0 days 01:54:17.000000000,The513_,1
0 days 03:21:18.000000000,TheAABattery5,1
0 days 00:17:04.000000000,TheaLacey,1
0 days 02:09:32.000000000,thealbinokid13,1
0 days 00:37:12.000000000,theatrigal,1
0 days 03:10:01.000000000,TheAyJay,1
0 days 02:34:34.000000000,thebchild,1
0 days 00:19:25.000000000,TheBeauGregs,1
0 days 00:35:30.000000000,TheBegatron,1
0 days 02:09:53.000000000,TheBelaKantaria,1
0 days 01:06:44.000000000,TheBenznDEN,1
0 days 04:19:54.000000000,TheBigD28,1
0 days 01:00:37.000000000,TheBigDaddy364,1
0 days 00:30:32.000000000,TheBlaker5,1
0 days 00:49:40.000000000,TheBryo,1
0 days 00:08:20.000000000,TheBuzzard,1
0 days 09:12:21.000000000,TheCaunt,1
0 days 05:18:04.000000000,thecballlard,1
0 days 02:52:41.000000000,TheChange2015,1
0 days 00:35:24.000000000,thecharlesdietz,1
0 days 02:13:18.000000000,TheChosenOne959,1
0 days 00:45:01.000000000,TheChusid,1
0 days 00:59:53.000000000,thecircle_k,1
0 days 01:03:20.000000000,theclaudine,1
0 days 02:27:39.000000000,thecocky1,1
0 days 00:01:09.000000000,TheCowthatgives,1
0 days 01:58:41.000000000,TheDaniel_L,1
0 days 00:16:32.000000000,thedarknesses,1
0 days 01:27:03.000000000,theDash57,1
0 days 00:08:05.000000000,TheDave1948,1
0 days 01:18:07.000000000,thedcma,1
0 days 00:37:34.000000000,TheDesignerd,1
0 days 05:33:46.000000000,TheDiceRLoaded,1
0 days 01:11:13.000000000,TheDirtyMike94,1
0 days 02:57:25.000000000,thedonald4us,1
0 days 01:14:20.000000000,Thee_Trevor,1
0 days 01:36:20.000000000,theejoshyb,1
0 days 00:13:36.000000000,theenefertiti,1
0 days 00:20:01.000000000,theeoriginal_G,1
0 days 00:11:39.000000000,TheePeculiar,1
0 days 03:18:06.000000000,TheeSaxon,1
0 days 00:57:17.000000000,theexniall,1
0 days 01:05:02.000000000,theeyadoreaddi,1
0 days 02:11:04.000000000,TheFenz,1
0 days 01:45:50.000000000,TheFourthKyler,1
0 days 01:46:31.000000000,thegame346,1
0 days 03:31:31.000000000,TheGeorgeHaire,1
0 days 03:34:05.000000000,TheGLEA_Project,1
0 days 01:52:53.000000000,TheGovernor82,1
0 days 02:37:48.000000000,TheGreigeRabbit,1
0 days 01:40:26.000000000,TheHamptonKid,1
0 days 00:02:25.000000000,TheHaroldReyes,1
0 days 01:57:06.000000000,TheHarper88,1
0 days 04:17:28.000000000,thehegewald,1
0 days 01:06:26.000000000,TheHoff305,1
0 days 00:36:59.000000000,TheHonestMedia,1
0 days 03:33:14.000000000,TheHugeEuge,1
0 days 00:49:07.000000000,TheIcemanBCR,1
0 days 00:25:46.000000000,theillusivealyd,1
0 days 00:08:01.000000000,theirONEgoodSON,1
0 days 01:52:40.000000000,theisticon,1
0 days 02:28:31.000000000,TheJakeRatliff,1
0 days 04:52:50.000000000,TheJayHimself,1
0 days 05:14:18.000000000,TheJemimaJ1,1
0 days 02:17:53.000000000,TheJoshWelsh,1
0 days 04:40:01.000000000,TheJosiahQ,1
0 days 00:48:16.000000000,thejousky,1
0 days 01:02:46.000000000,TheJustinWade,1
0 days 01:55:40.000000000,TheKatRodriguez,1
0 days 00:58:28.000000000,thekevinryder,1
0 days 01:07:19.000000000,TheKidJNel7,1
0 days 01:36:01.000000000,theKMc_,1
0 days 00:05:29.000000000,TheKrankyGirl,1
0 days 06:14:01.000000000,thelastqueen_,1
0 days 02:22:34.000000000,TheLesaB,1
0 days 00:31:34.000000000,TheLifeOfRocco,1
0 days 00:20:32.000000000,TheLightning101,1
0 days 05:21:11.000000000,THELILAPES,1
0 days 00:19:18.000000000,theliverman,1
0 days 04:49:47.000000000,thelukermedrano,1
0 days 01:06:22.000000000,theLupeXperienc,1
0 days 02:12:14.000000000,TheMagaArmy,1
0 days 01:20:12.000000000,TheMarkE_b,1
0 days 01:25:38.000000000,themasses1947,1
0 days 04:53:16.000000000,themefromajackl,1
0 days 00:15:56.000000000,TheMelissaBabin,1
0 days 02:14:55.000000000,TheMercedezXXX,1
0 days 03:35:41.000000000,themlgvize,1
0 days 05:44:52.000000000,THEMONSOONSHAKE,1
0 days 03:31:56.000000000,TheMrJacob,1
0 days 02:43:14.000000000,TheMrsTenuta,1
0 days 00:49:46.000000000,thenappinhouse,1
0 days 02:09:43.000000000,TheNerdLP,1
0 days 03:40:39.000000000,TheNeurovingian,1
0 days 01:36:10.000000000,TheNikeEra,1
0 days 00:20:07.000000000,theOfficialDRP,1
0 days 02:46:01.000000000,Theologineer,1
0 days 00:02:03.000000000,theomark,1
0 days 00:40:25.000000000,Theonlykon,1
0 days 01:19:53.000000000,theoryofmari,1
0 days 02:45:26.000000000,theothermurph51,1
0 days 00:22:21.000000000,thepetemanwentz,1
0 days 03:52:10.000000000,thepolakmio,1
0 days 00:51:42.000000000,theprestonpryce,1
0 days 01:21:55.000000000,theproudjarhead,1
0 days 01:25:12.000000000,ThePuppyDogKing,1
0 days 05:13:40.000000000,theqeenofhearts,1
0 days 03:45:55.000000000,thequeencam,1
0 days 01:23:05.000000000,Thereal_kahg,1
0 days 04:47:29.000000000,TheReal_Sherm,1
0 days 02:36:07.000000000,TheRealDonBrown,1
0 days 00:25:27.000000000,TheRealHarii,1
0 days 03:19:43.000000000,Therealjliebs,1
0 days 02:05:41.000000000,therealjuliuss,1
0 days 00:37:57.000000000,THErealK_creep,1
0 days 01:11:22.000000000,TheRealKerberos,1
0 days 05:10:48.000000000,TheREALMikeGoga,1
0 days 02:44:47.000000000,TheRealRodneyF,1
0 days 02:24:18.000000000,THEREALRUSHAN,1
0 days 05:38:04.000000000,TheRealShrizzy,1
0 days 00:46:29.000000000,therealTK11,1
0 days 00:10:50.000000000,therealtrentonc,1
0 days 02:29:25.000000000,theredandblue,1
0 days 00:21:06.000000000,Theresa_Beach,1
0 days 00:29:17.000000000,Theresa_Marie8,1
0 days 00:48:30.000000000,TheresaEasterby,1
0 days 03:35:02.000000000,theresaxoxo12,1
0 days 00:23:10.000000000,ThereseOSulliv2,1
0 days 01:29:04.000000000,TheresePicard,1
0 days 03:06:39.000000000,therevno4,1
0 days 01:42:58.000000000,TheRevolutionII,1
0 days 00:28:24.000000000,TheRoadKinger,1
0 days 02:08:58.000000000,therockermom,1
0 days 04:10:08.000000000,theroncriss,1
0 days 03:13:04.000000000,TheRustyRifle,1
0 days 02:39:06.000000000,TheSamRothstein,1
0 days 03:12:29.000000000,TheScoobyDoom,1
0 days 04:18:33.000000000,TheScottyHudson,1
0 days 03:45:36.000000000,theshantix,1
0 days 01:18:06.000000000,theSoulsign,1
0 days 00:36:29.000000000,thesoze40,1
0 days 06:09:17.000000000,THESPACEDADS,1
0 days 01:03:17.000000000,thesquareruth,1
0 days 03:28:44.000000000,thestankmeister,1
0 days 04:10:19.000000000,thesteven99,1
0 days 01:48:59.000000000,TheStevenMartin,1
0 days 02:22:52.000000000,TheStuxNet,1
0 days 00:42:21.000000000,thesuite101,1
0 days 00:07:48.000000000,thetanger,1
0 days 00:12:57.000000000,TheTekkForce,1
0 days 02:52:56.000000000,thethinkintruth,1
0 days 01:42:45.000000000,thetidelevii_,1
0 days 00:43:35.000000000,TheTimRogers,1
0 days 01:54:10.000000000,TheTradingSheep,1
0 days 00:58:13.000000000,TheTrueAnthonyX,1
0 days 05:10:04.000000000,TheTrumpArmy,1
0 days 02:58:03.000000000,TheTSArt,1
0 days 00:19:46.000000000,theunoffendable,1
0 days 00:49:34.000000000,TheVeni1,1
0 days 03:47:51.000000000,TheVicioussan,1
0 days 05:00:19.000000000,TheWaterBoy26,1
0 days 01:22:37.000000000,thewidowsedge,1
0 days 00:25:14.000000000,TheWillimaki,1
0 days 03:08:56.000000000,thewise_MAN35,1
0 days 02:24:38.000000000,thewomble24,1
0 days 03:43:21.000000000,thewoundchannel,1
0 days 02:35:30.000000000,theycaIImematt,1
0 days 04:12:06.000000000,theycallmekass_,1
0 days 01:21:06.000000000,TheYouthfuls,1
0 days 01:52:36.000000000,thezenblaster,1
0 days 02:31:56.000000000,Thfc18,1
0 days 00:12:49.000000000,Thiagoglez,1
0 days 00:56:57.000000000,thin_aesthetic,1
0 days 01:52:08.000000000,ThingsChange,1
0 days 03:16:41.000000000,thinkinglatina,1
0 days 00:55:12.000000000,ThinkingWTF,1
0 days 00:13:57.000000000,This_is_Th3_End,1
0 days 00:18:19.000000000,Thisby2,1
0 days 00:56:20.000000000,thisisi90234953,1
0 days 00:10:22.000000000,thisisnidss,1
0 days 01:05:57.000000000,THJBoss,1
0 days 01:02:51.000000000,thmcdani,1
0 days 00:07:08.000000000,THoard1411,1
0 days 01:55:29.000000000,tholtmeier,1
0 days 01:28:11.000000000,thom3003,1
0 days 03:13:08.000000000,Thomas_Worst,1
0 days 00:44:36.000000000,ThomasJ57987234,1
0 days 01:07:38.000000000,ThomasO81314025,1
0 days 02:09:55.000000000,ThomasPaine5,1
0 days 00:32:09.000000000,ThomasPieer,1
0 days 04:19:06.000000000,ThomasSSchmitz,1
0 days 02:38:05.000000000,ThomasTheobald3,1
0 days 00:39:45.000000000,ThomasTrout2,1
0 days 00:23:07.000000000,ThorbenTed1893,1
0 days 00:25:29.000000000,ThorChandler01,1
0 days 01:25:24.000000000,ThorntoClowns,1
0 days 01:35:28.000000000,thorrfinn,1
0 days 01:06:59.000000000,Thothprimetime,1
0 days 00:29:28.000000000,ThoughtsbyGabe,1
0 days 00:01:06.000000000,thoughtsinmotio,1
0 days 03:42:43.000000000,thoughtsofagrey,1
0 days 01:56:28.000000000,thovesen,1
0 days 01:38:30.000000000,thtboyJDullz,1
0 days 03:10:49.000000000,thundercatsgtfo,1
0 days 03:29:40.000000000,thunderfanthels,1
0 days 02:51:24.000000000,Thunderstruck04,1
0 days 04:35:49.000000000,thunderwheels,1
0 days 01:09:33.000000000,ThyHateUkiniita,1
0 days 00:19:11.000000000,TiagoAdelino4,1
0 days 03:46:02.000000000,ticketyboo23,1
0 days 04:06:45.000000000,tickleapony,1
0 days 00:23:52.000000000,Tiffany_0515,1
0 days 00:02:13.000000000,TiffanyRMelvin,1
0 days 01:27:18.000000000,tiger928,1
0 days 02:57:00.000000000,Tigers07Brandon,1
0 days 00:14:10.000000000,tigervsmonkey,1
0 days 04:28:33.000000000,TiggoBittys33,1
0 days 02:37:43.000000000,tighegur,1
0 days 00:57:10.000000000,tikitakistuff,1
0 days 03:54:28.000000000,TillsonAol,1
0 days 04:17:17.000000000,tim_coene,1
0 days 02:42:16.000000000,tim_handler,1
0 days 00:14:12.000000000,Tim_Kowal,1
0 days 00:18:51.000000000,Tim_Letoile,1
0 days 01:07:39.000000000,Tim_Tunden,1
0 days 01:02:52.000000000,TimArcher1966,1
0 days 02:26:15.000000000,Timber79,1
0 days 02:33:02.000000000,TimBurnette1,1
0 days 00:31:06.000000000,time4T,1
0 days 00:10:28.000000000,Timekeeper1972,1
0 days 02:13:30.000000000,TimGallo4,1
0 days 01:53:54.000000000,timhuggins1213,1
0 days 01:53:13.000000000,TimInPA,1
0 days 02:28:38.000000000,TimJohnston12,1
0 days 01:56:58.000000000,timmo06,1
0 days 00:44:45.000000000,TimmSusan,1
0 days 01:05:00.000000000,timmydurr,1
0 days 03:15:36.000000000,TimmyTran_,1
0 days 02:47:15.000000000,TimothyCollin14,1
0 days 01:57:57.000000000,Timsboots,1
0 days 00:02:13.000000000,timsmith93x,1
0 days 01:19:39.000000000,tinabobuk,1
0 days 00:44:10.000000000,tinaell61718881,1
0 days 00:42:31.000000000,TinaOrt79591465,1
0 days 00:29:49.000000000,Tinasheets7,1
0 days 00:27:34.000000000,TinFoilTelly,1
0 days 04:21:06.000000000,tinindian389,1
0 days 03:18:58.000000000,tinytimmholmes9,1
0 days 03:38:01.000000000,tiogamom1,1
0 days 00:12:42.000000000,TippecanoeCap,1
0 days 00:37:41.000000000,tippiebear,1
0 days 02:00:33.000000000,Tipton5Judy,1
0 days 04:19:43.000000000,tisdvle,1
0 days 00:08:08.000000000,Tish_185,1
0 days 02:33:22.000000000,tissypowell,1
0 days 05:20:22.000000000,TitanTogekiss,1
0 days 02:21:59.000000000,titcanada,1
0 days 02:30:30.000000000,tivitdar,1
0 days 02:01:28.000000000,tj_bannister41,1
0 days 00:41:21.000000000,tjdyche,1
0 days 04:21:43.000000000,TJDymond,1
0 days 00:10:44.000000000,tjeans70,1
0 days 04:21:09.000000000,TJentilucci,1
0 days 00:36:00.000000000,tjkasp15,1
0 days 02:40:01.000000000,TJMcTesterson,1
0 days 03:28:30.000000000,tjmschet,1
0 days 00:41:51.000000000,TJosida,1
0 days 02:36:42.000000000,tjs_stufff,1
0 days 01:00:15.000000000,tjssmith,1
0 days 00:21:53.000000000,Tjzavatoski,1
0 days 01:42:28.000000000,tkamins123,1
0 days 04:20:20.000000000,tkchill,1
0 days 00:53:52.000000000,tkellyaddicted,1
0 days 05:14:43.000000000,tkgjung,1
0 days 00:20:02.000000000,TKPvikings,1
0 days 03:29:51.000000000,TLA1979,1
0 days 02:32:22.000000000,tland98,1
0 days 03:41:20.000000000,TLAP1Promoter,1
0 days 00:52:37.000000000,TLaTela,1
0 days 00:16:32.000000000,tlcopper,1
0 days 02:30:13.000000000,TLightle21,1
0 days 02:09:55.000000000,TLindsay925,1
0 days 01:04:46.000000000,Tlo7,1
0 days 00:49:26.000000000,TLQ_me,1
0 days 03:00:08.000000000,tls1959,1
0 days 00:24:39.000000000,tm014d1009,1
0 days 00:21:40.000000000,tm3613,1
0 days 02:59:29.000000000,TMBets,1
0 days 00:10:14.000000000,Tmconrad1,1
0 days 00:13:18.000000000,TMDub22,1
0 days 00:16:10.000000000,tmetouncollejon,1
0 days 03:09:51.000000000,tmillzy11,1
0 days 03:01:24.000000000,tmooro,1
0 days 01:38:54.000000000,tmpcat,1
0 days 02:32:41.000000000,tmvl0409,1
0 days 00:23:36.000000000,TN_Trump,1
0 days 02:54:16.000000000,tnarretje70,1
0 days 02:36:16.000000000,tnicks15,1
0 days 02:57:26.000000000,tnl_2016,1
0 days 00:33:12.000000000,Tnyankeefan35,1
0 days 00:50:37.000000000,TO4MSU,1
0 days 02:07:27.000000000,Toaster2128,1
0 days 02:58:36.000000000,tobinexpress,1
0 days 01:12:07.000000000,TobyRumple51,1
0 days 00:15:32.000000000,toddage_cheese,1
0 days 05:16:25.000000000,toddcamilleri,1
0 days 00:35:28.000000000,ToddHeadleeAZ,1
0 days 01:10:11.000000000,ToddORiley,1
0 days 01:04:38.000000000,toddstone16,1
0 days 00:38:29.000000000,ToddVowell,1
0 days 04:58:33.000000000,ToddZahnd,1
0 days 00:34:12.000000000,toemas_castle,1
0 days 01:10:32.000000000,Tokaise,1
0 days 01:13:14.000000000,Tolalolaarg,1
0 days 00:40:00.000000000,ToldYouSo33,1
0 days 02:12:48.000000000,Toledobendbum,1
0 days 00:12:54.000000000,Tom_Bergeron,1
0 days 04:07:56.000000000,Tom_Lochh,1
0 days 05:03:17.000000000,tom_quinn14,1
0 days 01:23:26.000000000,TombaJP,1
0 days 01:01:46.000000000,TomEdmonds2,1
0 days 04:35:26.000000000,TomHiter,1
0 days 00:06:30.000000000,TomMBell1,1
0 days 02:10:48.000000000,TommcWV,1
0 days 00:26:12.000000000,TommiesMommy14,1
0 days 03:30:04.000000000,tommy_berrafato,1
0 days 04:37:12.000000000,tommy_mac609,1
0 days 01:06:07.000000000,tommy_muench_,1
0 days 01:52:10.000000000,TommyByrnes1,1
0 days 01:34:45.000000000,tommygrl1980,1
0 days 01:01:05.000000000,tommyjames21,1
0 days 00:38:21.000000000,tommyleewaters,1
0 days 01:00:40.000000000,tommyrankin83,1
0 days 00:02:28.000000000,TommyWiersdalen,1
0 days 02:31:25.000000000,TomRoss_,1
0 days 01:56:50.000000000,tomsam974,1
0 days 00:09:19.000000000,tomservo10,1
0 days 02:40:50.000000000,tomsiv12,1
0 days 01:38:41.000000000,TomTom50934192,1
0 days 05:15:22.000000000,tomvoglino,1
0 days 01:59:57.000000000,tomwoods55,1
0 days 03:56:56.000000000,tomycaffe,1
0 days 02:26:19.000000000,Toni_ThatTiger,1
0 days 00:02:41.000000000,Tonis218,1
0 days 01:32:53.000000000,Tonish_,1
0 days 00:55:46.000000000,tony_garlinger,1
0 days 01:35:36.000000000,Tony_Laker,1
0 days 01:01:26.000000000,tony_oc_wrestle,1
0 days 04:20:14.000000000,tony_sanky,1
0 days 03:17:25.000000000,tony_tinman,1
0 days 02:37:58.000000000,tonyastreasure1,1
0 days 00:12:10.000000000,tonybainborough,1
0 days 01:15:52.000000000,TonyBlock2,1
0 days 00:01:23.000000000,Tonycreed,1
0 days 01:06:09.000000000,tonyemmi,1
0 days 03:19:11.000000000,TonyHodge65,1
0 days 00:28:10.000000000,TonyHorabin,1
0 days 00:21:45.000000000,tonyhowitt2,1
0 days 01:05:22.000000000,tonyk2169,1
0 days 01:04:00.000000000,tonym1154,1
0 days 01:51:08.000000000,TonyPhyrillas,1
0 days 01:28:07.000000000,tonypickett,1
0 days 02:16:16.000000000,TonyRAgg,1
0 days 01:54:31.000000000,tonythetiger54,1
0 days 01:41:11.000000000,TonytheTyke,1
0 days 01:35:59.000000000,toofacedbri,1
0 days 02:02:19.000000000,tooli65,1
0 days 01:23:50.000000000,TooMarvelously,1
0 days 00:36:12.000000000,tooobvious12286,1
0 days 00:26:15.000000000,toorealraxh,1
0 days 01:10:55.000000000,TopGunDiFranco,1
0 days 00:14:10.000000000,topp_shane,1
0 days 00:01:05.000000000,toppukeku,1
0 days 01:58:48.000000000,toptrashphan,1
0 days 01:55:25.000000000,TorieRogers,1
0 days 01:19:51.000000000,torinspiration,1
0 days 00:14:57.000000000,torivolan_,1
0 days 00:04:11.000000000,Toronto4Trump,1
0 days 00:01:58.000000000,tory_bowling24,1
0 days 02:26:57.000000000,TotalBankMove,1
0 days 00:16:24.000000000,TotallyChiral,1
0 days 00:23:09.000000000,tothur,1
0 days 01:02:59.000000000,toucaphiI,1
0 days 00:07:49.000000000,toughguyfail,1
0 days 02:44:32.000000000,TownCarTaxi,1
0 days 00:04:52.000000000,toxinews,1
0 days 03:31:15.000000000,Tozay_LayZ,1
0 days 01:53:54.000000000,tpaul15,1
0 days 02:38:26.000000000,TPaulmeno,1
0 days 02:00:36.000000000,TPerrysburg,1
0 days 01:28:47.000000000,TPodleski1,1
0 days 03:39:24.000000000,Tpr_LukeBaseVI,1
0 days 04:37:21.000000000,Tr3366,1
0 days 04:38:40.000000000,TraceyGV,1
0 days 03:31:01.000000000,TraceyMurillo,1
0 days 03:16:42.000000000,TraceyTheisen,1
0 days 00:07:19.000000000,TraciGamblin,1
0 days 04:46:38.000000000,TraciGeisler,1
0 days 00:34:20.000000000,TraciPeel,1
0 days 01:44:15.000000000,Tracyknowsall,1
0 days 00:42:22.000000000,TracyLeeKhan,1
0 days 01:50:21.000000000,TracyMcBradey,1
0 days 00:57:26.000000000,TracyMCox1,1
0 days 00:33:34.000000000,trade420,1
0 days 00:45:11.000000000,Trademom17,1
0 days 02:50:34.000000000,traderintrainin,1
0 days 00:01:03.000000000,Traderlife_,1
0 days 02:40:29.000000000,TralleMallette,1
0 days 01:40:43.000000000,trammelltylerr,1
0 days 01:26:39.000000000,TRangersFan75,1
0 days 04:14:09.000000000,Transferer,1
0 days 02:32:56.000000000,TRAPiCAL_PUNCH,1
0 days 00:04:29.000000000,trapp_erin,1
0 days 02:12:17.000000000,Trapper1784,1
0 days 04:54:37.000000000,trashhyung,1
0 days 01:08:09.000000000,TrashInTheTrap,1
0 days 00:03:41.000000000,travestyintheUS,1
0 days 04:31:36.000000000,TraveyArianah,1
0 days 01:21:05.000000000,TravisLeeClark,1
0 days 03:23:53.000000000,travismiller02,1
0 days 02:21:28.000000000,TravisRuger,1
0 days 01:25:29.000000000,trbnaild,1
0 days 02:58:00.000000000,treboRretnuH,1
0 days 00:10:19.000000000,treeseatkites,1
0 days 02:53:04.000000000,TreitonMaybee,1
0 days 03:14:08.000000000,treka_taylor,1
0 days 05:32:23.000000000,TreLegette_,1
0 days 00:54:55.000000000,trenttdogg,1
0 days 04:38:34.000000000,tresca_tanner,1
0 days 01:07:20.000000000,Trev_Wins,1
0 days 01:53:03.000000000,TrevBogle,1
0 days 02:17:16.000000000,trevlac54,1
0 days 00:19:42.000000000,trevordorn,1
0 days 03:14:40.000000000,TrevorGlisson,1
0 days 00:42:25.000000000,trevorhouse3,1
0 days 02:50:57.000000000,trevortocchet,1
0 days 00:01:22.000000000,Trey_Bottorff,1
0 days 02:52:44.000000000,trey_bradley1,1
0 days 04:19:48.000000000,Trey_Partin,1
0 days 00:27:53.000000000,trey_woosley1,1
0 days 01:16:42.000000000,TreyBell25,1
0 days 02:07:46.000000000,treycooper14,1
0 days 01:41:23.000000000,treycstephens,1
0 days 04:30:56.000000000,treydamack,1
0 days 01:21:18.000000000,treyhensley,1
0 days 02:15:27.000000000,TreySchaetzer13,1
0 days 01:43:15.000000000,TreyTheStoner,1
0 days 01:30:20.000000000,trhoads777,1
0 days 01:01:30.000000000,trhodes1007,1
0 days 00:07:44.000000000,trialfn,1
0 days 01:06:49.000000000,Triangle3y3s,1
0 days 03:59:35.000000000,tricanuck03,1
0 days 01:27:18.000000000,TriDawg_XBox,1
0 days 01:50:36.000000000,Trident__,1
0 days 03:41:17.000000000,triggertytrue,1
0 days 01:54:50.000000000,TrinaAngele,1
0 days 04:55:33.000000000,trinitydrebingg,1
0 days 00:55:59.000000000,trip_elix,1
0 days 01:32:47.000000000,TriplettMgt80s,1
0 days 05:17:12.000000000,trippingriffn,1
0 days 02:19:48.000000000,trippyASS_DOMO,1
0 days 02:03:05.000000000,TrishaDonato,1
0 days 01:10:26.000000000,trislerstudz,1
0 days 00:04:47.000000000,tristeenaboccio,1
0 days 02:38:55.000000000,trixibelle461,1
0 days 00:50:45.000000000,trixidoodlexx,1
0 days 03:11:45.000000000,trod011,1
0 days 02:48:51.000000000,trojankathy7,1
0 days 04:06:03.000000000,TrotAlex,1
0 days 00:06:03.000000000,Trouble0713,1
0 days 01:07:29.000000000,Troutfisher67,1
0 days 01:54:37.000000000,TroxAK,1
0 days 01:33:45.000000000,troxy8,1
0 days 04:31:12.000000000,troyikerd22,1
0 days 00:47:05.000000000,trrobbie,1
0 days 00:23:40.000000000,truckerbeast,1
0 days 01:40:42.000000000,truepatriotlady,1
0 days 04:11:24.000000000,trulyish,1
0 days 00:21:02.000000000,trump_democrat,1
0 days 01:53:45.000000000,Trump_Live,1
0 days 03:46:55.000000000,Trump_Wins16,1
0 days 00:00:53.000000000,Trump4NC,1
0 days 04:23:53.000000000,TrumpCa12803129,1
0 days 05:20:35.000000000,trumpemall,1
0 days 02:40:43.000000000,trumpenough,1
0 days 00:18:21.000000000,TrumpetItevans,1
0 days 04:23:29.000000000,TrumpetsCall,1
0 days 00:02:08.000000000,TrumpInContext,1
0 days 00:04:32.000000000,TrumpLiveFeed,1
0 days 01:15:51.000000000,TRUMPNEXTPRES16,1
0 days 00:00:15.000000000,TrumpOnNov8,1
